id,date,store_nbr,family,quantity,onpromotion
1567644,2015-06-01,44,GROCERY I,9633.0,15
1567645,2015-06-01,44,GROCERY II,80.0,0
1567646,2015-06-01,44,HARDWARE,2.0,0
1567641,2015-06-01,44,DELI,596.226,2
1569437,2015-06-02,44,MAGAZINES,1.0,0
1569433,2015-06-02,44,LADIESWEAR,36.0,0
1569434,2015-06-02,44,LAWN AND GARDEN,4.0,0
1569435,2015-06-02,44,LINGERIE,32.0,0
1569446,2015-06-02,44,SEAFOOD,111.476,1
1569438,2015-06-02,44,MEATS,868.993,2
1569445,2015-06-02,44,SCHOOL AND OFFICE SUPPLIES,5.0,0
1569440,2015-06-02,44,PET SUPPLIES,27.0,0
1569441,2015-06-02,44,PLAYERS AND ELECTRONICS,25.0,0
1569442,2015-06-02,44,POULTRY,1154.706,0
1569443,2015-06-02,44,PREPARED FOODS,438.049,0
1569444,2015-06-02,44,PRODUCE,9254.756,0
1569439,2015-06-02,44,PERSONAL CARE,659.0,6
1569430,2015-06-02,44,HOME AND KITCHEN II,24.0,0
1569436,2015-06-02,44,"LIQUOR,WINE,BEER",204.0,0
1569428,2015-06-02,44,HARDWARE,7.0,0
1569429,2015-06-02,44,HOME AND KITCHEN I,72.0,0
1569414,2015-06-02,44,AUTOMOTIVE,22.0,0
1569416,2015-06-02,44,BEAUTY,6.0,0
1569417,2015-06-02,44,BEVERAGES,8655.0,3
1569419,2015-06-02,44,BREAD/BAKERY,1067.269,2
1569420,2015-06-02,44,CELEBRATION,27.0,0
1569432,2015-06-02,44,HOME CARE,564.0,1
1569422,2015-06-02,44,DAIRY,2184.0,3
1569421,2015-06-02,44,CLEANING,2756.0,7
1569426,2015-06-02,44,GROCERY I,8270.0,20
1569427,2015-06-02,44,GROCERY II,52.0,0
1569424,2015-06-02,44,EGGS,577.0,1
1569423,2015-06-02,44,DELI,491.082,1
1569425,2015-06-02,44,FROZEN FOODS,382.985,4
1571216,2015-06-03,44,LAWN AND GARDEN,7.0,0
1571217,2015-06-03,44,LINGERIE,15.0,0
1571218,2015-06-03,44,"LIQUOR,WINE,BEER",367.0,0
1571220,2015-06-03,44,MEATS,863.63,1
1571221,2015-06-03,44,PERSONAL CARE,526.0,3
1571222,2015-06-03,44,PET SUPPLIES,26.0,0
1571223,2015-06-03,44,PLAYERS AND ELECTRONICS,40.0,0
1571224,2015-06-03,44,POULTRY,1312.39,0
1571225,2015-06-03,44,PREPARED FOODS,471.003,1
1571226,2015-06-03,44,PRODUCE,14787.439,187
1571227,2015-06-03,44,SCHOOL AND OFFICE SUPPLIES,10.0,0
1571228,2015-06-03,44,SEAFOOD,115.619,0
1571215,2015-06-03,44,LADIESWEAR,29.0,0
1571214,2015-06-03,44,HOME CARE,497.0,2
1571219,2015-06-03,44,MAGAZINES,2.0,0
1571211,2015-06-03,44,HOME AND KITCHEN I,101.0,0
1571212,2015-06-03,44,HOME AND KITCHEN II,67.0,1
1571198,2015-06-03,44,BEAUTY,8.0,0
1571199,2015-06-03,44,BEVERAGES,8891.0,3
1571201,2015-06-03,44,BREAD/BAKERY,1176.936,0
1571202,2015-06-03,44,CELEBRATION,31.0,0
1571203,2015-06-03,44,CLEANING,3025.0,4
1571204,2015-06-03,44,DAIRY,2576.0,2
1571196,2015-06-03,44,AUTOMOTIVE,23.0,0
1571206,2015-06-03,44,EGGS,599.0,0
1571207,2015-06-03,44,FROZEN FOODS,444.346,2
1571208,2015-06-03,44,GROCERY I,8973.0,12
1571209,2015-06-03,44,GROCERY II,48.0,0
1571210,2015-06-03,44,HARDWARE,9.0,0
1571205,2015-06-03,44,DELI,486.796,2
1572998,2015-06-04,44,LAWN AND GARDEN,11.0,0
1572999,2015-06-04,44,LINGERIE,22.0,0
1573000,2015-06-04,44,"LIQUOR,WINE,BEER",297.0,0
1573001,2015-06-04,44,MAGAZINES,2.0,0
1573002,2015-06-04,44,MEATS,717.264,1
1573003,2015-06-04,44,PERSONAL CARE,419.0,2
1573006,2015-06-04,44,POULTRY,907.966,1
1573005,2015-06-04,44,PLAYERS AND ELECTRONICS,22.0,0
1573007,2015-06-04,44,PREPARED FOODS,410.597,0
1573008,2015-06-04,44,PRODUCE,7620.863,0
1573009,2015-06-04,44,SCHOOL AND OFFICE SUPPLIES,4.0,0
1573010,2015-06-04,44,SEAFOOD,79.579,0
1572997,2015-06-04,44,LADIESWEAR,42.0,0
1573004,2015-06-04,44,PET SUPPLIES,23.0,0
1572996,2015-06-04,44,HOME CARE,412.0,1
1572985,2015-06-04,44,CLEANING,2304.0,4
1572993,2015-06-04,44,HOME AND KITCHEN I,108.0,0
1572994,2015-06-04,44,HOME AND KITCHEN II,39.0,0
1572980,2015-06-04,44,BEAUTY,8.0,0
1572981,2015-06-04,44,BEVERAGES,7875.0,3
1572983,2015-06-04,44,BREAD/BAKERY,919.652,0
1572984,2015-06-04,44,CELEBRATION,34.0,0
1572986,2015-06-04,44,DAIRY,2087.0,2
1572978,2015-06-04,44,AUTOMOTIVE,15.0,0
1572988,2015-06-04,44,EGGS,453.0,2
1572989,2015-06-04,44,FROZEN FOODS,463.279,1
1572990,2015-06-04,44,GROCERY I,6985.0,10
1572991,2015-06-04,44,GROCERY II,53.0,0
1572992,2015-06-04,44,HARDWARE,1.0,0
1572987,2015-06-04,44,DELI,473.096,1
1574778,2015-06-05,44,HOME CARE,378.0,1
1574779,2015-06-05,44,LADIESWEAR,26.0,0
1574781,2015-06-05,44,LINGERIE,19.0,0
1574792,2015-06-05,44,SEAFOOD,127.569,7
1574783,2015-06-05,44,MAGAZINES,3.0,0
1574784,2015-06-05,44,MEATS,1392.831,52
1574788,2015-06-05,44,POULTRY,1698.795,39
1574786,2015-06-05,44,PET SUPPLIES,19.0,0
1574787,2015-06-05,44,PLAYERS AND ELECTRONICS,22.0,0
1574789,2015-06-05,44,PREPARED FOODS,475.899,1
1574790,2015-06-05,44,PRODUCE,8800.694,1
1574791,2015-06-05,44,SCHOOL AND OFFICE SUPPLIES,3.0,0
1574785,2015-06-05,44,PERSONAL CARE,371.0,2
1574776,2015-06-05,44,HOME AND KITCHEN II,36.0,0
1574782,2015-06-05,44,"LIQUOR,WINE,BEER",532.0,0
1574774,2015-06-05,44,HARDWARE,1.0,0
1574775,2015-06-05,44,HOME AND KITCHEN I,49.0,0
1574760,2015-06-05,44,AUTOMOTIVE,16.0,0
1574762,2015-06-05,44,BEAUTY,6.0,1
1574763,2015-06-05,44,BEVERAGES,7661.0,5
1574765,2015-06-05,44,BREAD/BAKERY,1209.381,1
1574766,2015-06-05,44,CELEBRATION,65.0,0
1574767,2015-06-05,44,CLEANING,2358.0,5
1574780,2015-06-05,44,LAWN AND GARDEN,15.0,0
1574769,2015-06-05,44,DELI,539.989,63
1574770,2015-06-05,44,EGGS,619.0,30
1574771,2015-06-05,44,FROZEN FOODS,536.2,4
1574772,2015-06-05,44,GROCERY I,8001.0,12
1574768,2015-06-05,44,DAIRY,2315.0,3
1574773,2015-06-05,44,GROCERY II,50.0,0
1576562,2015-06-06,44,LAWN AND GARDEN,16.0,0
1576563,2015-06-06,44,LINGERIE,40.0,0
1576564,2015-06-06,44,"LIQUOR,WINE,BEER",741.0,0
1576565,2015-06-06,44,MAGAZINES,11.0,0
1576566,2015-06-06,44,MEATS,1197.9869,0
1576567,2015-06-06,44,PERSONAL CARE,765.0,4
1576570,2015-06-06,44,POULTRY,1728.94,0
1576569,2015-06-06,44,PLAYERS AND ELECTRONICS,42.0,0
1576561,2015-06-06,44,LADIESWEAR,63.0,0
1576571,2015-06-06,44,PREPARED FOODS,624.361,0
1576572,2015-06-06,44,PRODUCE,12907.854,0
1576574,2015-06-06,44,SEAFOOD,146.398,0
1576568,2015-06-06,44,PET SUPPLIES,39.0,0
1576560,2015-06-06,44,HOME CARE,788.0,1
1576573,2015-06-06,44,SCHOOL AND OFFICE SUPPLIES,5.0,0
1576557,2015-06-06,44,HOME AND KITCHEN I,87.0,0
1576542,2015-06-06,44,AUTOMOTIVE,25.0,1
1576544,2015-06-06,44,BEAUTY,17.0,1
1576545,2015-06-06,44,BEVERAGES,12668.0,3
1576547,2015-06-06,44,BREAD/BAKERY,1742.189,0
1576548,2015-06-06,44,CELEBRATION,70.0,0
1576549,2015-06-06,44,CLEANING,3211.0,8
1576558,2015-06-06,44,HOME AND KITCHEN II,59.0,1
1576551,2015-06-06,44,DELI,842.027,0
1576552,2015-06-06,44,EGGS,823.0,1
1576553,2015-06-06,44,FROZEN FOODS,669.06,2
1576554,2015-06-06,44,GROCERY I,11703.0,11
1576555,2015-06-06,44,GROCERY II,73.0,0
1576556,2015-06-06,44,HARDWARE,6.0,0
1576550,2015-06-06,44,DAIRY,3287.0,1
1578343,2015-06-07,44,LADIESWEAR,86.0,0
1578344,2015-06-07,44,LAWN AND GARDEN,7.0,0
1578345,2015-06-07,44,LINGERIE,19.0,0
1578347,2015-06-07,44,MAGAZINES,6.0,0
1578348,2015-06-07,44,MEATS,1121.8099,0
1578349,2015-06-07,44,PERSONAL CARE,914.0,3
1578352,2015-06-07,44,POULTRY,1704.657,1
1578351,2015-06-07,44,PLAYERS AND ELECTRONICS,48.0,0
1578353,2015-06-07,44,PREPARED FOODS,535.397,0
1578354,2015-06-07,44,PRODUCE,12805.371,1
1578355,2015-06-07,44,SCHOOL AND OFFICE SUPPLIES,9.0,0
1578342,2015-06-07,44,HOME CARE,941.0,1
1578350,2015-06-07,44,PET SUPPLIES,46.0,0
1578356,2015-06-07,44,SEAFOOD,160.044,1
1578339,2015-06-07,44,HOME AND KITCHEN I,83.0,0
1578338,2015-06-07,44,HARDWARE,2.0,0
1578340,2015-06-07,44,HOME AND KITCHEN II,55.0,0
1578324,2015-06-07,44,AUTOMOTIVE,21.0,0
1578326,2015-06-07,44,BEAUTY,20.0,1
1578327,2015-06-07,44,BEVERAGES,14278.0,5
1578330,2015-06-07,44,CELEBRATION,20.0,1
1578331,2015-06-07,44,CLEANING,3440.0,6
1578329,2015-06-07,44,BREAD/BAKERY,1826.323,1
1578333,2015-06-07,44,DELI,914.16797,0
1578334,2015-06-07,44,EGGS,918.0,3
1578335,2015-06-07,44,FROZEN FOODS,591.849,2
1578336,2015-06-07,44,GROCERY I,12930.0,14
1578337,2015-06-07,44,GROCERY II,95.0,0
1578332,2015-06-07,44,DAIRY,3720.0,3
1580125,2015-06-08,44,LADIESWEAR,19.0,0
1580126,2015-06-08,44,LAWN AND GARDEN,4.0,0
1580138,2015-06-08,44,SEAFOOD,115.128,1
1580128,2015-06-08,44,"LIQUOR,WINE,BEER",216.0,0
1580129,2015-06-08,44,MAGAZINES,7.0,0
1580130,2015-06-08,44,MEATS,793.516,0
1580133,2015-06-08,44,PLAYERS AND ELECTRONICS,31.0,0
1580132,2015-06-08,44,PET SUPPLIES,18.0,0
1580134,2015-06-08,44,POULTRY,1099.649,0
1580135,2015-06-08,44,PREPARED FOODS,373.964,0
1580136,2015-06-08,44,PRODUCE,9851.361,0
1580124,2015-06-08,44,HOME CARE,480.0,1
1580131,2015-06-08,44,PERSONAL CARE,453.0,1
1580137,2015-06-08,44,SCHOOL AND OFFICE SUPPLIES,8.0,0
1580127,2015-06-08,44,LINGERIE,28.0,0
1580120,2015-06-08,44,HARDWARE,5.0,0
1580121,2015-06-08,44,HOME AND KITCHEN I,81.0,0
1580106,2015-06-08,44,AUTOMOTIVE,24.0,0
1580108,2015-06-08,44,BEAUTY,11.0,0
1580109,2015-06-08,44,BEVERAGES,7878.0,3
1580111,2015-06-08,44,BREAD/BAKERY,1191.147,2
1580112,2015-06-08,44,CELEBRATION,39.0,0
1580122,2015-06-08,44,HOME AND KITCHEN II,36.0,0
1580114,2015-06-08,44,DAIRY,2201.0,1
1580113,2015-06-08,44,CLEANING,2658.0,7
1580118,2015-06-08,44,GROCERY I,8479.0,10
1580119,2015-06-08,44,GROCERY II,65.0,0
1580116,2015-06-08,44,EGGS,551.0,2
1580115,2015-06-08,44,DELI,469.733,2
1580117,2015-06-08,44,FROZEN FOODS,315.212,2
1581908,2015-06-09,44,LAWN AND GARDEN,10.0,0
1581909,2015-06-09,44,LINGERIE,16.0,0
1581910,2015-06-09,44,"LIQUOR,WINE,BEER",202.0,0
1581912,2015-06-09,44,MEATS,816.529,1
1581913,2015-06-09,44,PERSONAL CARE,437.0,1
1581914,2015-06-09,44,PET SUPPLIES,17.0,0
1581915,2015-06-09,44,PLAYERS AND ELECTRONICS,38.0,0
1581916,2015-06-09,44,POULTRY,914.025,1
1581917,2015-06-09,44,PREPARED FOODS,383.165,0
1581918,2015-06-09,44,PRODUCE,8791.83,0
1581919,2015-06-09,44,SCHOOL AND OFFICE SUPPLIES,6.0,0
1581920,2015-06-09,44,SEAFOOD,110.366,0
1581907,2015-06-09,44,LADIESWEAR,21.0,0
1581906,2015-06-09,44,HOME CARE,459.0,0
1581911,2015-06-09,44,MAGAZINES,4.0,0
1581903,2015-06-09,44,HOME AND KITCHEN I,59.0,0
1581904,2015-06-09,44,HOME AND KITCHEN II,40.0,0
1581890,2015-06-09,44,BEAUTY,4.0,0
1581891,2015-06-09,44,BEVERAGES,7739.0,4
1581893,2015-06-09,44,BREAD/BAKERY,1047.251,1
1581894,2015-06-09,44,CELEBRATION,27.0,0
1581895,2015-06-09,44,CLEANING,2453.0,2
1581896,2015-06-09,44,DAIRY,2192.0,2
1581888,2015-06-09,44,AUTOMOTIVE,18.0,0
1581898,2015-06-09,44,EGGS,535.0,1
1581899,2015-06-09,44,FROZEN FOODS,469.696,0
1581900,2015-06-09,44,GROCERY I,7524.0,15
1581901,2015-06-09,44,GROCERY II,118.0,0
1581902,2015-06-09,44,HARDWARE,5.0,0
1581897,2015-06-09,44,DELI,499.57,0
1583690,2015-06-10,44,LAWN AND GARDEN,9.0,0
1583691,2015-06-10,44,LINGERIE,19.0,0
1583692,2015-06-10,44,"LIQUOR,WINE,BEER",257.0,0
1583693,2015-06-10,44,MAGAZINES,6.0,0
1583694,2015-06-10,44,MEATS,753.681,1
1583695,2015-06-10,44,PERSONAL CARE,434.0,3
1583697,2015-06-10,44,PLAYERS AND ELECTRONICS,21.0,0
1583702,2015-06-10,44,SEAFOOD,113.966995,1
1583698,2015-06-10,44,POULTRY,1027.074,0
1583699,2015-06-10,44,PREPARED FOODS,393.414,1
1583700,2015-06-10,44,PRODUCE,12604.489,192
1583701,2015-06-10,44,SCHOOL AND OFFICE SUPPLIES,2.0,0
1583689,2015-06-10,44,LADIESWEAR,31.0,0
1583696,2015-06-10,44,PET SUPPLIES,26.0,0
1583688,2015-06-10,44,HOME CARE,459.0,1
1583677,2015-06-10,44,CLEANING,2439.0,4
1583685,2015-06-10,44,HOME AND KITCHEN I,85.0,0
1583686,2015-06-10,44,HOME AND KITCHEN II,55.0,0
1583670,2015-06-10,44,AUTOMOTIVE,10.0,0
1583672,2015-06-10,44,BEAUTY,8.0,1
1583673,2015-06-10,44,BEVERAGES,7799.0,5
1583676,2015-06-10,44,CELEBRATION,30.0,0
1583678,2015-06-10,44,DAIRY,2148.0,1
1583675,2015-06-10,44,BREAD/BAKERY,1108.399,2
1583680,2015-06-10,44,EGGS,523.0,2
1583681,2015-06-10,44,FROZEN FOODS,460.132,1
1583682,2015-06-10,44,GROCERY I,7492.0,19
1583683,2015-06-10,44,GROCERY II,47.0,0
1583684,2015-06-10,44,HARDWARE,2.0,0
1583679,2015-06-10,44,DELI,375.034,1
1585471,2015-06-11,44,LADIESWEAR,25.0,0
1585472,2015-06-11,44,LAWN AND GARDEN,1.0,0
1585484,2015-06-11,44,SEAFOOD,66.631,0
1585474,2015-06-11,44,"LIQUOR,WINE,BEER",371.0,0
1585475,2015-06-11,44,MAGAZINES,13.0,0
1585476,2015-06-11,44,MEATS,507.962,3
1585479,2015-06-11,44,PLAYERS AND ELECTRONICS,21.0,0
1585478,2015-06-11,44,PET SUPPLIES,18.0,0
1585480,2015-06-11,44,POULTRY,789.58,0
1585481,2015-06-11,44,PREPARED FOODS,403.253,0
1585482,2015-06-11,44,PRODUCE,6423.393,0
1585470,2015-06-11,44,HOME CARE,299.0,1
1585477,2015-06-11,44,PERSONAL CARE,276.0,1
1585483,2015-06-11,44,SCHOOL AND OFFICE SUPPLIES,5.0,0
1585473,2015-06-11,44,LINGERIE,13.0,0
1585466,2015-06-11,44,HARDWARE,4.0,0
1585467,2015-06-11,44,HOME AND KITCHEN I,167.0,0
1585452,2015-06-11,44,AUTOMOTIVE,7.0,0
1585454,2015-06-11,44,BEAUTY,2.0,0
1585455,2015-06-11,44,BEVERAGES,5864.0,2
1585457,2015-06-11,44,BREAD/BAKERY,902.41,0
1585458,2015-06-11,44,CELEBRATION,58.0,0
1585468,2015-06-11,44,HOME AND KITCHEN II,72.0,0
1585460,2015-06-11,44,DAIRY,1769.0,1
1585461,2015-06-11,44,DELI,324.487,0
1585462,2015-06-11,44,EGGS,309.0,2
1585463,2015-06-11,44,FROZEN FOODS,395.0,1
1585464,2015-06-11,44,GROCERY I,5732.0,7
1585459,2015-06-11,44,CLEANING,1861.0,1
1585465,2015-06-11,44,GROCERY II,101.0,0
1587254,2015-06-12,44,LAWN AND GARDEN,13.0,0
1587255,2015-06-12,44,LINGERIE,14.0,0
1587256,2015-06-12,44,"LIQUOR,WINE,BEER",524.0,0
1587257,2015-06-12,44,MAGAZINES,6.0,0
1587258,2015-06-12,44,MEATS,1279.907,52
1587259,2015-06-12,44,PERSONAL CARE,391.0,1
1587262,2015-06-12,44,POULTRY,1449.208,37
1587261,2015-06-12,44,PLAYERS AND ELECTRONICS,34.0,0
1587253,2015-06-12,44,LADIESWEAR,34.0,0
1587263,2015-06-12,44,PREPARED FOODS,433.328,1
1587264,2015-06-12,44,PRODUCE,8590.362,0
1587265,2015-06-12,44,SCHOOL AND OFFICE SUPPLIES,10.0,0
1587260,2015-06-12,44,PET SUPPLIES,29.0,1
1587252,2015-06-12,44,HOME CARE,393.0,3
1587266,2015-06-12,44,SEAFOOD,126.472,7
1587249,2015-06-12,44,HOME AND KITCHEN I,38.0,0
1587234,2015-06-12,44,AUTOMOTIVE,14.0,0
1587236,2015-06-12,44,BEAUTY,5.0,1
1587237,2015-06-12,44,BEVERAGES,7328.0,4
1587239,2015-06-12,44,BREAD/BAKERY,1024.894,2
1587240,2015-06-12,44,CELEBRATION,101.0,0
1587241,2015-06-12,44,CLEANING,2411.0,3
1587250,2015-06-12,44,HOME AND KITCHEN II,60.0,0
1587243,2015-06-12,44,DELI,552.205,66
1587244,2015-06-12,44,EGGS,604.0,30
1587245,2015-06-12,44,FROZEN FOODS,451.548,5
1587246,2015-06-12,44,GROCERY I,7698.0,15
1587247,2015-06-12,44,GROCERY II,88.0,0
1587248,2015-06-12,44,HARDWARE,12.0,0
1587242,2015-06-12,44,DAIRY,2283.0,4
1589035,2015-06-13,44,LADIESWEAR,57.0,0
1589036,2015-06-13,44,LAWN AND GARDEN,16.0,0
1589037,2015-06-13,44,LINGERIE,14.0,0
1589038,2015-06-13,44,"LIQUOR,WINE,BEER",755.0,0
1589039,2015-06-13,44,MAGAZINES,11.0,0
1589040,2015-06-13,44,MEATS,1149.46,4
1589044,2015-06-13,44,POULTRY,1544.407,1
1589042,2015-06-13,44,PET SUPPLIES,39.0,0
1589043,2015-06-13,44,PLAYERS AND ELECTRONICS,44.0,0
1589045,2015-06-13,44,PREPARED FOODS,637.324,0
1589046,2015-06-13,44,PRODUCE,12331.009,0
1589047,2015-06-13,44,SCHOOL AND OFFICE SUPPLIES,14.0,0
1589034,2015-06-13,44,HOME CARE,709.0,0
1589041,2015-06-13,44,PERSONAL CARE,738.0,1
1589048,2015-06-13,44,SEAFOOD,142.299,1
1589032,2015-06-13,44,HOME AND KITCHEN II,149.0,0
1589030,2015-06-13,44,HARDWARE,7.0,0
1589031,2015-06-13,44,HOME AND KITCHEN I,81.0,0
1589016,2015-06-13,44,AUTOMOTIVE,25.0,0
1589018,2015-06-13,44,BEAUTY,11.0,0
1589019,2015-06-13,44,BEVERAGES,12915.0,2
1589022,2015-06-13,44,CELEBRATION,38.0,0
1589023,2015-06-13,44,CLEANING,2918.0,9
1589021,2015-06-13,44,BREAD/BAKERY,1643.672,1
1589025,2015-06-13,44,DELI,712.683,1
1589026,2015-06-13,44,EGGS,795.0,3
1589027,2015-06-13,44,FROZEN FOODS,710.492,2
1589028,2015-06-13,44,GROCERY I,11384.0,14
1589029,2015-06-13,44,GROCERY II,113.0,0
1589024,2015-06-13,44,DAIRY,3541.0,4
1590817,2015-06-14,44,LADIESWEAR,64.0,0
1590818,2015-06-14,44,LAWN AND GARDEN,13.0,0
1590819,2015-06-14,44,LINGERIE,34.0,0
1590821,2015-06-14,44,MAGAZINES,8.0,0
1590822,2015-06-14,44,MEATS,1385.46,3
1590823,2015-06-14,44,PERSONAL CARE,830.0,3
1590826,2015-06-14,44,POULTRY,1860.306,0
1590825,2015-06-14,44,PLAYERS AND ELECTRONICS,37.0,0
1590827,2015-06-14,44,PREPARED FOODS,674.372,0
1590828,2015-06-14,44,PRODUCE,13767.14,0
1590829,2015-06-14,44,SCHOOL AND OFFICE SUPPLIES,32.0,0
1590830,2015-06-14,44,SEAFOOD,149.664,0
1590824,2015-06-14,44,PET SUPPLIES,47.0,1
1590816,2015-06-14,44,HOME CARE,857.0,1
1590814,2015-06-14,44,HOME AND KITCHEN II,69.0,0
1590812,2015-06-14,44,HARDWARE,1.0,0
1590798,2015-06-14,44,AUTOMOTIVE,31.0,0
1590800,2015-06-14,44,BEAUTY,10.0,0
1590801,2015-06-14,44,BEVERAGES,14349.0,1
1590803,2015-06-14,44,BREAD/BAKERY,2004.581,1
1590804,2015-06-14,44,CELEBRATION,34.0,0
1590805,2015-06-14,44,CLEANING,3415.0,6
1590813,2015-06-14,44,HOME AND KITCHEN I,86.0,0
1590807,2015-06-14,44,DELI,878.591,1
1590808,2015-06-14,44,EGGS,950.0,1
1590809,2015-06-14,44,FROZEN FOODS,663.638,0
1590810,2015-06-14,44,GROCERY I,12524.0,12
1590811,2015-06-14,44,GROCERY II,68.0,0
1590806,2015-06-14,44,DAIRY,3713.0,4
1592601,2015-06-15,44,LINGERIE,71.0,0
1592602,2015-06-15,44,"LIQUOR,WINE,BEER",278.0,0
1592603,2015-06-15,44,MAGAZINES,3.0,0
1592604,2015-06-15,44,MEATS,760.599,1
1592605,2015-06-15,44,PERSONAL CARE,441.0,3
1592606,2015-06-15,44,PET SUPPLIES,21.0,1
1592609,2015-06-15,44,PREPARED FOODS,393.546,0
1592608,2015-06-15,44,POULTRY,1021.218,0
1592610,2015-06-15,44,PRODUCE,9165.25,1
1592611,2015-06-15,44,SCHOOL AND OFFICE SUPPLIES,3.0,0
1592612,2015-06-15,44,SEAFOOD,118.346,1
1592600,2015-06-15,44,LAWN AND GARDEN,2.0,0
1592607,2015-06-15,44,PLAYERS AND ELECTRONICS,31.0,0
1592599,2015-06-15,44,LADIESWEAR,22.0,0
1592598,2015-06-15,44,HOME CARE,441.0,2
1592580,2015-06-15,44,AUTOMOTIVE,15.0,0
1592596,2015-06-15,44,HOME AND KITCHEN II,25.0,0
1592582,2015-06-15,44,BEAUTY,11.0,1
1592583,2015-06-15,44,BEVERAGES,7049.0,5
1592585,2015-06-15,44,BREAD/BAKERY,1072.432,1
1592587,2015-06-15,44,CLEANING,2272.0,4
1592588,2015-06-15,44,DAIRY,2164.0,4
1592586,2015-06-15,44,CELEBRATION,28.0,0
1592590,2015-06-15,44,EGGS,576.0,4
1592591,2015-06-15,44,FROZEN FOODS,348.0,1
1592592,2015-06-15,44,GROCERY I,7029.0,16
1592593,2015-06-15,44,GROCERY II,21.0,0
1592594,2015-06-15,44,HARDWARE,2.0,0
1592595,2015-06-15,44,HOME AND KITCHEN I,54.0,0
1592589,2015-06-15,44,DELI,460.223,0
1594386,2015-06-16,44,MEATS,741.363,2
1594382,2015-06-16,44,LAWN AND GARDEN,6.0,0
1594383,2015-06-16,44,LINGERIE,12.0,0
1594384,2015-06-16,44,"LIQUOR,WINE,BEER",219.0,0
1594385,2015-06-16,44,MAGAZINES,6.0,0
1594387,2015-06-16,44,PERSONAL CARE,459.0,2
1594381,2015-06-16,44,LADIESWEAR,22.0,0
1594389,2015-06-16,44,PLAYERS AND ELECTRONICS,29.0,0
1594390,2015-06-16,44,POULTRY,985.216,2
1594391,2015-06-16,44,PREPARED FOODS,420.093,0
1594392,2015-06-16,44,PRODUCE,8474.01,1
1594393,2015-06-16,44,SCHOOL AND OFFICE SUPPLIES,13.0,0
1594394,2015-06-16,44,SEAFOOD,107.572,2
1594388,2015-06-16,44,PET SUPPLIES,19.0,1
1594380,2015-06-16,44,HOME CARE,445.0,4
1594362,2015-06-16,44,AUTOMOTIVE,20.0,0
1594377,2015-06-16,44,HOME AND KITCHEN I,64.0,0
1594378,2015-06-16,44,HOME AND KITCHEN II,83.0,1
1594364,2015-06-16,44,BEAUTY,5.0,1
1594365,2015-06-16,44,BEVERAGES,7769.0,2
1594367,2015-06-16,44,BREAD/BAKERY,975.079,0
1594369,2015-06-16,44,CLEANING,2323.0,7
1594370,2015-06-16,44,DAIRY,2197.0,4
1594368,2015-06-16,44,CELEBRATION,35.0,0
1594372,2015-06-16,44,EGGS,520.0,4
1594373,2015-06-16,44,FROZEN FOODS,457.136,5
1594374,2015-06-16,44,GROCERY I,7414.0,13
1594375,2015-06-16,44,GROCERY II,89.0,0
1594376,2015-06-16,44,HARDWARE,12.0,0
1594371,2015-06-16,44,DELI,437.146,0
1596168,2015-06-17,44,MEATS,898.804,4
1596164,2015-06-17,44,LAWN AND GARDEN,11.0,0
1596165,2015-06-17,44,LINGERIE,27.0,0
1596166,2015-06-17,44,"LIQUOR,WINE,BEER",387.0,0
1596167,2015-06-17,44,MAGAZINES,6.0,0
1596169,2015-06-17,44,PERSONAL CARE,440.0,2
1596176,2015-06-17,44,SEAFOOD,115.216,2
1596171,2015-06-17,44,PLAYERS AND ELECTRONICS,28.0,0
1596172,2015-06-17,44,POULTRY,1170.334,2
1596173,2015-06-17,44,PREPARED FOODS,458.951,1
1596174,2015-06-17,44,PRODUCE,14766.336,195
1596175,2015-06-17,44,SCHOOL AND OFFICE SUPPLIES,6.0,0
1596163,2015-06-17,44,LADIESWEAR,30.0,0
1596170,2015-06-17,44,PET SUPPLIES,24.0,1
1596162,2015-06-17,44,HOME CARE,529.0,2
1596160,2015-06-17,44,HOME AND KITCHEN II,171.0,1
1596159,2015-06-17,44,HOME AND KITCHEN I,142.0,0
1596146,2015-06-17,44,BEAUTY,6.0,1
1596147,2015-06-17,44,BEVERAGES,8766.0,2
1596149,2015-06-17,44,BREAD/BAKERY,1237.329,1
1596150,2015-06-17,44,CELEBRATION,44.0,0
1596151,2015-06-17,44,CLEANING,2822.0,4
1596152,2015-06-17,44,DAIRY,2572.0,2
1596144,2015-06-17,44,AUTOMOTIVE,19.0,0
1596154,2015-06-17,44,EGGS,595.0,4
1596155,2015-06-17,44,FROZEN FOODS,489.062,3
1596156,2015-06-17,44,GROCERY I,8711.0,14
1596157,2015-06-17,44,GROCERY II,89.0,0
1596158,2015-06-17,44,HARDWARE,3.0,0
1596153,2015-06-17,44,DELI,527.377,0
1597947,2015-06-18,44,LINGERIE,24.0,0
1597948,2015-06-18,44,"LIQUOR,WINE,BEER",417.0,0
1597949,2015-06-18,44,MAGAZINES,7.0,0
1597950,2015-06-18,44,MEATS,630.837,3
1597951,2015-06-18,44,PERSONAL CARE,274.0,1
1597952,2015-06-18,44,PET SUPPLIES,19.0,0
1597955,2015-06-18,44,PREPARED FOODS,379.483,0
1597954,2015-06-18,44,POULTRY,889.683,1
1597956,2015-06-18,44,PRODUCE,6521.898,1
1597957,2015-06-18,44,SCHOOL AND OFFICE SUPPLIES,12.0,0
